,Date,ticker,price,volume
1289,2/15/22,HLT,157.1350098,4976700
1290,2/16/22,HLT,155.4840851,4808600
1291,2/17/22,HLT,152.2021484,3131100
1292,2/18/22,HLT,149.5865631,2318000
1293,2/22/22,HLT,146.3543701,2991400
1294,2/23/22,HLT,142.5850983,3147600
1295,2/24/22,HLT,145.2902069,3350000
1296,2/25/22,HLT,149.8451385,1949000
1297,2/28/22,HLT,148.0450439,3213000
1298,3/1/22,HLT,141.3916626,3158400
1299,3/2/22,HLT,145.1112061,2066600
1300,3/3/22,HLT,141.2325439,2685700
1301,3/4/22,HLT,136.9163208,4509900
1302,3/7/22,HLT,128.3832855,4207900
1303,3/8/22,HLT,133.1868134,5031700
1304,3/9/22,HLT,137.7616577,3171000
1305,3/10/22,HLT,142.1574707,3309500
1306,3/11/22,HLT,140.9938812,1684700
1307,3/14/22,HLT,140.7850189,1586700
1308,3/15/22,HLT,143.4503479,1581600
1309,3/16/22,HLT,149.9644623,4292600
1310,3/17/22,HLT,150.3125763,1668200
1311,3/18/22,HLT,150.9589996,3060200
1312,3/21/22,HLT,149.5269012,1855900
1313,3/22/22,HLT,150.5910187,2190600
1314,3/23/22,HLT,147.5975037,1267500
1315,3/24/22,HLT,151.0584412,1179900
1316,3/25/22,HLT,150.6705933,1074600
1317,3/28/22,HLT,149.8550568,1250800
1318,3/29/22,HLT,154.4597168,2518400
1319,3/30/22,HLT,152.3115387,1709600
1320,3/31/22,HLT,150.9092712,1814800
1321,4/1/22,HLT,149.8849182,1465100
1322,4/4/22,HLT,151.5059967,1775200
1323,4/5/22,HLT,150.7203217,1595700
1324,4/6/22,HLT,144.8128357,2031600
1325,4/7/22,HLT,144.7531586,3278700
1326,4/8/22,HLT,144.683548,1646700
1327,4/11/22,HLT,142.9132996,1165000
1328,4/12/22,HLT,144.0868378,1698100
1329,4/13/22,HLT,153.0872803,2502500
1330,4/14/22,HLT,154.7282715,2351200
1331,4/18/22,HLT,155.7128448,1463700
1332,4/19/22,HLT,162.2468567,2204000
1333,4/20/22,HLT,162.0181274,2113100
1334,4/21/22,HLT,156.100708,2268000
1335,4/22/22,HLT,152.5104675,1694100
1336,4/25/22,HLT,155.0862885,2331000
1337,4/26/22,HLT,150.889389,1847200
1338,4/27/22,HLT,156.2001495,2516000
1339,4/28/22,HLT,160.3373718,1777700
1340,4/29/22,HLT,154.4398499,2194400
1341,5/2/22,HLT,154.5591736,3287800
1342,5/3/22,HLT,148.144516,5154900
1343,5/4/22,HLT,150.5611877,3773900
1344,5/5/22,HLT,149.069397,3921800
1345,5/6/22,HLT,142.6945038,3611500
1346,5/9/22,HLT,132.5801697,4418900
1347,5/10/22,HLT,137.0356598,3207800
1348,5/11/22,HLT,133.7736053,2720600
1349,5/12/22,HLT,131.7049713,2247500
1350,5/13/22,HLT,135.8422241,2087400
1351,5/16/22,HLT,132.1226959,2266100
1352,5/17/22,HLT,134.3404846,2306500
1353,5/18/22,HLT,127.9556274,3520600
1354,5/19/22,HLT,130.9889374,2469000
1355,5/20/22,HLT,129.5667725,2677900
1356,5/23/22,HLT,131.6254272,1813100
1357,5/24/22,HLT,127.5777206,1814400
1358,5/25/22,HLT,131.0187836,2557300
1359,5/26/22,HLT,137.8688965,2623500
1360,5/27/22,HLT,141.6324921,1860600
1361,5/31/22,HLT,140.2485352,3310700
1362,6/1/22,HLT,137.8191376,1455600
1363,6/2/22,HLT,141.6723022,1302700
1364,6/3/22,HLT,141.5528259,1067900
1365,6/6/22,HLT,143.7930908,1579500
1366,6/7/22,HLT,143.1957092,1162000
1367,6/8/22,HLT,140.0991974,1479100
1368,6/9/22,HLT,135.2105103,1714900
1369,6/10/22,HLT,126.9166565,2931900
1370,6/13/22,HLT,120.3253937,3183900
1371,6/14/22,HLT,118.622818,2469400
1372,6/15/22,HLT,121.360878,2472300
1373,6/16/22,HLT,114.9189682,2640500
1374,6/17/22,HLT,115.775238,2680900
1375,6/21/22,HLT,113.943222,2046700
1376,6/22/22,HLT,111.5337219,3303100
1377,6/23/22,HLT,110.0402298,3705800
1378,6/24/22,HLT,116.2033691,2588300
1379,6/27/22,HLT,116.5219803,2210300
1380,6/28/22,HLT,114.7795792,1870800
1381,6/29/22,HLT,112.5692062,2794200
1382,6/30/22,HLT,110.9562378,3915700
1383,7/1/22,HLT,112.4995193,1827800
1384,7/5/22,HLT,111.5436783,2421000
1385,7/6/22,HLT,109.2735825,2153800
1386,7/7/22,HLT,113.4055634,2718600
1387,7/8/22,HLT,111.1055832,1918300
1388,7/11/22,HLT,111.1055832,1725400
1389,7/12/22,HLT,112.1510315,2678400
1390,7/13/22,HLT,113.6246033,2965500
1391,7/14/22,HLT,112.8181229,2966000
1392,7/15/22,HLT,115.8349762,2191600
1393,7/18/22,HLT,116.9102859,2267700
1394,7/19/22,HLT,120.8829727,1830600
1395,7/20/22,HLT,122.157402,1528600
1396,7/21/22,HLT,121.4405289,1685000
1397,7/22/22,HLT,120.3054886,2109900
1398,7/25/22,HLT,121.6595764,1553100
1399,7/26/22,HLT,119.6981354,2204000
1400,7/27/22,HLT,128.6889343,4455700
1401,7/28/22,HLT,127.4443588,2608600
1402,7/29/22,HLT,127.5140533,1782000
1403,8/1/22,HLT,128.1313629,1802500
1404,8/2/22,HLT,128.1213989,2099200
1405,8/3/22,HLT,130.401474,1628500
1406,8/4/22,HLT,130.4811249,1358000
1407,8/5/22,HLT,129.7542877,1149600
1408,8/8/22,HLT,130.1525574,1170700
1409,8/9/22,HLT,130.8793793,1219100
1410,8/10/22,HLT,133.0798035,1069200
1411,8/11/22,HLT,134.1053162,1051100
1412,8/12/22,HLT,136.8433685,1195900
1413,8/15/22,HLT,136.4252167,940700
1414,8/16/22,HLT,138.4165344,1159500
1415,8/17/22,HLT,136.8632965,1292700
1416,8/18/22,HLT,138.1676025,943900
1417,8/19/22,HLT,134.8918762,1718600
1418,8/22/22,HLT,131.0088348,1472900
1419,8/23/22,HLT,131.7057648,1242000
1420,8/24/22,HLT,132.7213593,1030200
1421,8/25/22,HLT,135.641922,1046400
1422,8/26/22,HLT,130.6679688,1232500
1423,8/29/22,HLT,129.0532074,1458500
1424,8/30/22,HLT,126.4216995,2416400
1425,8/31/22,HLT,126.9499893,2305500
1426,9/1/22,HLT,127.2589874,1670800
1427,9/2/22,HLT,127.079567,1398100
1428,9/6/22,HLT,126.4615631,1594600
1429,9/7/22,HLT,130.7576904,1364500
1430,9/8/22,HLT,132.5419159,2323000
1431,9/9/22,HLT,135.4724731,1993200
1432,9/12/22,HLT,136.2100677,1235300
1433,9/13/22,HLT,130.0400085,2134000
1434,9/14/22,HLT,134.3959351,1820300
1435,9/15/22,HLT,134.8046112,2251300
1436,9/16/22,HLT,130.3789215,3409600
1437,9/19/22,HLT,131.8740997,1503800
1438,9/20/22,HLT,131.256073,1349600
1439,9/21/22,HLT,124.2287674,2325900
1440,9/22/22,HLT,119.035553,3680000
1441,9/23/22,HLT,117.9490585,4408100
1442,9/26/22,HLT,117.101799,1984200
1443,9/27/22,HLT,117.789566,2605900
1444,9/28/22,HLT,123.2718582,1948800
1445,9/29/22,HLT,121.4676971,1783100
1446,9/30/22,HLT,120.2316895,1834700
1447,10/3/22,HLT,121.3779755,2054800
1448,10/4/22,HLT,125.5644608,1573400
1449,10/5/22,HLT,125.5146255,1651700
1450,10/6/22,HLT,122.9528961,1448700
1451,10/7/22,HLT,120.9792709,1587500
1452,10/10/22,HLT,119.9426193,1350200
1453,10/11/22,HLT,117.5005112,1783600
1454,10/12/22,HLT,120.610466,1638600
1455,10/13/22,HLT,122.7037048,1813100
1456,10/14/22,HLT,122.185379,1410100
1457,10/17/22,HLT,126.0030518,1648600
1458,10/18/22,HLT,128.1860046,1649700
1459,10/19/22,HLT,128.2856598,1409300
1460,10/20/22,HLT,126.142601,1867100
1461,10/21/22,HLT,130.8075256,2223100
1462,10/24/22,HLT,130.2094727,2639600
1463,10/25/22,HLT,130.2194214,2648500
1464,10/26/22,HLT,129.5715332,3590500
1465,10/27/22,HLT,132.9705353,2598200
1466,10/28/22,HLT,134.206543,1671800
1467,10/31/22,HLT,134.8245544,2701800
1468,11/1/22,HLT,133.3094635,1785900
1469,11/2/22,HLT,129.3123474,1926600
1470,11/3/22,HLT,128.086319,2162400
1471,11/4/22,HLT,129.5914459,3185600
1472,11/7/22,HLT,128.4551392,3028000
1473,11/8/22,HLT,130.4088287,1641400
1474,11/9/22,HLT,129.6204529,1894800
1475,11/10/22,HLT,136.3364868,1803100
1476,11/11/22,HLT,140.3381805,2808200
1477,11/14/22,HLT,138.4720459,1973800
1478,11/15/22,HLT,138.2525024,2612500
1479,11/16/22,HLT,138.0928497,1498400
1480,11/17/22,HLT,137.6737213,1393400
1481,11/18/22,HLT,139.2204895,1095900
1482,11/21/22,HLT,137.6238098,1123600
1483,11/22/22,HLT,139.6995087,1233000
1484,11/23/22,HLT,138.2525024,1184700
1485,11/25/22,HLT,137.9631042,977600
1486,11/28/22,HLT,136.7156982,1760600
1487,11/29/22,HLT,138.4620667,1630300
1488,11/30/22,HLT,142.3240356,2455000
1489,12/1/22,HLT,142.004715,1136700
1490,12/2/22,HLT,141.1265259,1010600
1491,12/5/22,HLT,138.8512726,1266200
1492,12/6/22,HLT,137.2845306,1216600
1493,12/7/22,HLT,134.041275,2192700
1494,12/8/22,HLT,136.8753815,1468800
1495,12/9/22,HLT,137.1448059,1419600
1496,12/12/22,HLT,138.4620667,1398600
1497,12/13/22,HLT,137.82341,2071000
1498,12/14/22,HLT,135.7676849,2032800
1499,12/15/22,HLT,132.9734802,1681900
1500,12/16/22,HLT,130.7181854,2956800
1501,12/19/22,HLT,129.6304321,1770500
1502,12/20/22,HLT,129.221283,1613600
1503,12/21/22,HLT,126.985939,3103600
1504,12/22/22,HLT,125.6786652,1718800
1505,12/23/22,HLT,126.1676407,1005200
1506,12/27/22,HLT,125.4790726,1042600
1507,12/28/22,HLT,123.7626419,1155600
1508,12/29/22,HLT,125.77845,1251900
1509,12/30/22,HLT,126.0977936,1079400
1510,1/3/23,HLT,124.770546,1611900
1511,1/4/23,HLT,127.5747147,1884100
1512,1/5/23,HLT,126.5767822,1265200
1513,1/6/23,HLT,129.9797211,2337400
1514,1/9/23,HLT,128.8121338,2005900
1515,1/10/23,HLT,129.1913605,983600
1516,1/11/23,HLT,134.161026,1892300
1517,1/12/23,HLT,134.7198639,2492100
1518,1/13/23,HLT,136.5959625,1601600
1519,1/17/23,HLT,135.9073944,1533900
1520,1/18/23,HLT,134.2508392,1291900
1521,1/19/23,HLT,134.7797394,1279500
1522,1/20/23,HLT,138.4321289,1588200
1523,1/23/23,HLT,139.7094879,1597600
1524,1/24/23,HLT,139.9489899,1188600
1525,1/25/23,HLT,141.9747772,1218800
1526,1/26/23,HLT,143.7610474,1076200
1527,1/27/23,HLT,144.4097137,1111600
1528,1/30/23,HLT,142.6234283,1616600
1529,1/31/23,HLT,144.7889099,1585700
1530,2/1/23,HLT,147.074173,1766000
1531,2/2/23,HLT,146.7847748,1484200
1532,2/3/23,HLT,146.5153351,1248400
1533,2/6/23,HLT,145.9265442,1899800
1534,2/7/23,HLT,147.8824921,1530200
1535,2/8/23,HLT,146.9743805,1852700
1536,2/9/23,HLT,150.4870758,3027100
1537,2/10/23,HLT,146.8645935,2641700
1538,2/13/23,HLT,148.6907959,1930500
1539,2/14/23,HLT,151.0558777,1950000
1540,2/15/23,HLT,152.4429932,1475000
1541,2/16/23,HLT,147.97229,1497900
1542,2/17/23,HLT,146.0363312,1337900
1543,2/21/23,HLT,143.7810211,1202600
1544,2/22/23,HLT,143.6113586,1126300
1545,2/23/23,HLT,145.0882874,1524000
1546,2/24/23,HLT,144.4895325,950700
1547,2/27/23,HLT,144.9390717,1009700
1548,2/28/23,HLT,144.3596649,1547300
1549,3/1/23,HLT,145.3486481,2188800
1550,3/2/23,HLT,146.0379333,1289700
1551,3/3/23,HLT,147.4264832,1304900
1552,3/6/23,HLT,148.4853821,1041300
1553,3/7/23,HLT,146.8370972,1176300
1554,3/8/23,HLT,147.2866364,1382900
1555,3/9/23,HLT,142.2618713,1964000
1556,3/10/23,HLT,140.4037933,2692300
1557,3/13/23,HLT,137.3969269,2832300
1558,3/14/23,HLT,138.9253387,1607300
1559,3/15/23,HLT,135.6887054,1952500
1560,3/16/23,HLT,138.1861115,1936600
1561,3/17/23,HLT,136.3979645,2830100
1562,3/20/23,HLT,137.8864136,1246400
1563,3/21/23,HLT,140.7134705,1562700
1564,3/22/23,HLT,137.4968262,1878300
1565,3/23/23,HLT,135.5288696,1622100
1566,3/24/23,HLT,131.6928711,2925400
1567,3/27/23,HLT,132.162384,1939600
1568,3/28/23,HLT,132.3721619,1665500
1569,3/29/23,HLT,135.768631,1553700
1570,3/30/23,HLT,137.3170166,1353400
1571,3/31/23,HLT,140.723465,1815800
1572,4/3/23,HLT,139.4248199,1283700
1573,4/4/23,HLT,138.8554077,1169300
1574,4/5/23,HLT,139.3449097,1718300
1575,4/6/23,HLT,140.4837189,1294300
1576,4/10/23,HLT,140.8533325,1516200
1577,4/11/23,HLT,141.6025543,1367700
1578,4/12/23,HLT,138.2160797,1638500
1579,4/13/23,HLT,142.2618713,1930300
1580,4/14/23,HLT,144.1598816,1349000
1581,4/17/23,HLT,144.9990082,1278800
1582,4/18/23,HLT,146.8670654,1708200
1583,4/19/23,HLT,146.8370972,1479500
1584,4/20/23,HLT,146.8570709,1171800
1585,4/21/23,HLT,147.8660278,1233100
1586,4/24/23,HLT,148.295578,1387800
1587,4/25/23,HLT,146.1777802,1671500
1588,4/26/23,HLT,141.1929779,4415100
1589,4/27/23,HLT,141.5925598,2937300
1590,4/28/23,HLT,143.8701935,2050000
1591,5/1/23,HLT,144.2997437,1793500
1592,5/2/23,HLT,145.8081818,2140300
1593,5/3/23,HLT,145.5783997,1692300
1594,5/4/23,HLT,142.4716339,1555000
1595,5/5/23,HLT,144.4595795,1130100
1596,5/8/23,HLT,145.3986053,731700
1597,5/9/23,HLT,145.5684204,1074000
1598,5/10/23,HLT,142.2618713,2136200
1599,5/11/23,HLT,141.552597,1368400
1600,5/12/23,HLT,141.432724,1245400
1601,5/15/23,HLT,143.1109772,1377500
1602,5/16/23,HLT,142.3218079,1707300
1603,5/17/23,HLT,144.0500031,1501500
1604,5/18/23,HLT,146.25,1130600
1605,5/19/23,HLT,144.1799927,1218000
1606,5/22/23,HLT,143.5500031,1731400
1607,5/23/23,HLT,137.7100067,2178400
1608,5/24/23,HLT,136.8500061,1712100
1609,5/25/23,HLT,139.9299927,1339000
1610,5/26/23,HLT,138.0899963,1187800
1611,5/30/23,HLT,136.0800018,1367400
1612,5/31/23,HLT,136.1199951,3337700
1613,1/3/17,UAL,72.70999908,2517600
1614,1/4/17,UAL,73.01999664,2199300
1615,1/5/17,UAL,70.93000031,3579000
1616,1/6/17,UAL,71.37000275,3648100
1617,1/9/17,UAL,71.27999878,1937700
1618,1/10/17,UAL,73.66000366,3545200
1619,1/11/17,UAL,75.04000092,5185900
1620,1/12/17,UAL,74,4144400
1621,1/13/17,UAL,74.31999969,2949500
1622,1/17/17,UAL,73.73999786,4151500
1623,1/18/17,UAL,74,4568900
1624,1/19/17,UAL,74.01999664,2768100
1625,1/20/17,UAL,75.23999786,2966200
1626,1/23/17,UAL,72.75,4420200
1627,1/24/17,UAL,73.18000031,2665300
1628,1/25/17,UAL,73.58999634,2786800
1629,1/26/17,UAL,75.37999725,5429700
1630,1/27/17,UAL,74.41999817,4382500
1631,1/30/17,UAL,71.72000122,3905700
1632,1/31/17,UAL,70.47000122,5455300
1633,2/1/17,UAL,71.48000336,3414200
1634,2/2/17,UAL,72.13999939,3104900
1635,2/3/17,UAL,73.05999756,2517900
1636,2/6/17,UAL,73.5,3934400
1637,2/7/17,UAL,71.29000092,4972000
1638,2/8/17,UAL,71.69999695,2970600
1639,2/9/17,UAL,72.98000336,3759700
1640,2/10/17,UAL,72.59999847,1942400
1641,2/13/17,UAL,73.83999634,3283800
1642,2/14/17,UAL,73.73999786,2538100
1643,2/15/17,UAL,75.75,5001600
1644,2/16/17,UAL,75.66999817,2199200
1645,2/17/17,UAL,75.95999908,1890800
1646,2/21/17,UAL,75.41000366,2663500
1647,2/22/17,UAL,75.43000031,1703600
1648,2/23/17,UAL,74.55999756,4967300
1649,2/24/17,UAL,75.08000183,2056300
1650,2/27/17,UAL,75.27999878,1897400
1651,2/28/17,UAL,74.08999634,3003600
1652,3/1/17,UAL,75.38999939,3726500
1653,3/2/17,UAL,73.27999878,2862100
1654,3/3/17,UAL,75.58999634,4247200
1655,3/6/17,UAL,73.13999939,5898800
1656,3/7/17,UAL,72.63999939,3764000
1657,3/8/17,UAL,73.44000244,3508400
1658,3/9/17,UAL,72.54000092,3732200
1659,3/10/17,UAL,72.33999634,4552700
1660,3/13/17,UAL,69.84999847,6741900
1661,3/14/17,UAL,66.55000305,8262400
1662,3/15/17,UAL,68.16999817,11321600
1663,3/16/17,UAL,67.55999756,8794400
1664,3/17/17,UAL,66.79000092,5837500
1665,3/20/17,UAL,67.48999786,4326000
1666,3/21/17,UAL,65.27999878,4923300
1667,3/22/17,UAL,66.94999695,4928800
1668,3/23/17,UAL,67.5,4444400
1669,3/24/17,UAL,67.93000031,2626900
1670,3/27/17,UAL,68.37000275,2943100
1671,3/28/17,UAL,70.73999786,4972900
1672,3/29/17,UAL,69.84999847,3409900
1673,3/30/17,UAL,70.77999878,2462400
1674,3/31/17,UAL,70.63999939,2406800
1675,4/3/17,UAL,71.34999847,2947500
1676,4/4/17,UAL,69.76000214,2658300
1677,4/5/17,UAL,70.05999756,2640300
1678,4/6/17,UAL,70.22000122,1874200
1679,4/7/17,UAL,70.87999725,2471100
1680,4/10/17,UAL,71.51999664,3460400
1681,4/11/17,UAL,70.70999908,17696500
1682,4/12/17,UAL,69.93000031,7622900
1683,4/13/17,UAL,69.06999969,5185200
1684,4/17/17,UAL,70.76999664,4761900
1685,4/18/17,UAL,67.75,11002900
1686,4/19/17,UAL,69.29000092,6768400
1687,4/20/17,UAL,69.80000305,4103700
1688,4/21/17,UAL,69.55999756,3274100
1689,4/24/17,UAL,71,4638900
1690,4/25/17,UAL,70.97000122,3519800
1691,4/26/17,UAL,71.33000183,4739700
1692,4/27/17,UAL,70.69999695,5512200
1693,4/28/17,UAL,70.20999908,2909300
1694,5/1/17,UAL,70.26999664,3317400
1695,5/2/17,UAL,73.94000244,5434700
1696,5/3/17,UAL,74.20999908,2690300
1697,5/4/17,UAL,74.91000366,2886300
1698,5/5/17,UAL,75.30000305,2166200
1699,5/8/17,UAL,74.98000336,3082000
1700,5/9/17,UAL,78.55000305,5841200
1701,5/10/17,UAL,78.55000305,3308400
1702,5/11/17,UAL,77.36000061,2780900
1703,5/12/17,UAL,76.41000366,2051300
1704,5/15/17,UAL,77.79000092,3461700
1705,5/16/17,UAL,79.05999756,3320400
1706,5/17/17,UAL,76.18000031,5673000
1707,5/18/17,UAL,75.98000336,3559600
1708,5/19/17,UAL,77.98000336,4143600
1709,5/22/17,UAL,78.91999817,2469100
1710,5/23/17,UAL,79.02999878,1821900
1711,5/24/17,UAL,78.94000244,1942000
1712,5/25/17,UAL,81.41000366,3647700
1713,5/26/17,UAL,81.25,2537300
1714,5/30/17,UAL,79.25,3428700
1715,5/31/17,UAL,79.66999817,2523200
1716,6/1/17,UAL,80.98000336,2458600
1717,6/2/17,UAL,82.02999878,3206500
1718,6/5/17,UAL,81.66999817,1840500
1719,6/6/17,UAL,81.23999786,2171000
1720,6/7/17,UAL,81.66000366,6263100
1721,6/8/17,UAL,80.51999664,4005600
1722,6/9/17,UAL,78.83000183,5285700
1723,6/12/17,UAL,77.73000336,5146500
1724,6/13/17,UAL,77.48000336,4073100
1725,6/14/17,UAL,77.55999756,2479600
1726,6/15/17,UAL,77.33999634,3560800
1727,6/16/17,UAL,76.77999878,3165000
1728,6/19/17,UAL,78.62999725,3336800
1729,6/20/17,UAL,77.27999878,2389100
1730,6/21/17,UAL,77.58999634,2134400
1731,6/22/17,UAL,77.44999695,3160100
1732,6/23/17,UAL,76.79000092,4623400
1733,6/26/17,UAL,77.02999878,2545100
1734,6/27/17,UAL,76,2767500
1735,6/28/17,UAL,76.69999695,2628800
1736,6/29/17,UAL,75.44000244,3524900
1737,6/30/17,UAL,75.25,3456500
1738,7/3/17,UAL,75.08000183,2390800
1739,7/5/17,UAL,76.54000092,4519500
1740,7/6/17,UAL,77.70999908,4312700
1741,7/7/17,UAL,78.94000244,4200500
1742,7/10/17,UAL,78.26000214,4082400
1743,7/11/17,UAL,76.91999817,3516300
1744,7/12/17,UAL,80.52999878,5053900
1745,7/13/17,UAL,80.16999817,3477700
1746,7/14/17,UAL,79.84999847,2127900
1747,7/17/17,UAL,79.77999878,2355400
1748,7/18/17,UAL,78.90000153,4118000
1749,7/19/17,UAL,74.23999786,15491000
1750,7/20/17,UAL,72.08000183,8095700
1751,7/21/17,UAL,71.56999969,5996000
1752,7/24/17,UAL,70.43000031,4314400
1753,7/25/17,UAL,69.48000336,4696300
1754,7/26/17,UAL,70.23999786,4442000
1755,7/27/17,UAL,68.08999634,7925700
1756,7/28/17,UAL,67.87999725,4989600
1757,7/31/17,UAL,67.68000031,2509000
1758,8/1/17,UAL,67.86000061,2767800
1759,8/2/17,UAL,67.44000244,3191600
1760,8/3/17,UAL,68.19000244,3752000
1761,8/4/17,UAL,68.91000366,3278000
1762,8/7/17,UAL,68.38999939,3095700
1763,8/8/17,UAL,67.79000092,2640700
1764,8/9/17,UAL,67.05999756,3533500
1765,8/10/17,UAL,65.23999786,4966400
1766,8/11/17,UAL,65.87000275,3512600
1767,8/14/17,UAL,66.70999908,3366100
1768,8/15/17,UAL,66.95999908,2162800
1769,8/16/17,UAL,66.91999817,1972400
1770,8/17/17,UAL,64.69999695,3905600
1771,8/18/17,UAL,64.75,3197000
1772,8/21/17,UAL,64.84999847,2899400
1773,8/22/17,UAL,64.69999695,3703200
1774,8/23/17,UAL,62.83000183,4920200
1775,8/24/17,UAL,61.47999954,4637400
1776,8/25/17,UAL,63.36000061,4620500
1777,8/28/17,UAL,63.15000153,4138000
1778,8/29/17,UAL,62.88999939,5212800
1779,8/30/17,UAL,62.02000046,4694700
1780,8/31/17,UAL,61.95999908,3909300
1781,9/1/17,UAL,62.43000031,3868400
1782,9/5/17,UAL,61.09999847,5522500
1783,9/6/17,UAL,60.33000183,10848800
1784,9/7/17,UAL,58.58000183,6936500
1785,9/8/17,UAL,58.38000107,4086000
1786,9/11/17,UAL,60.45999908,6732700
1787,9/12/17,UAL,61.24000168,5374400
1788,9/13/17,UAL,61.65999985,4823100
1789,9/14/17,UAL,61.25,4067000
1790,9/15/17,UAL,59.79999924,10105100
1791,9/18/17,UAL,58.11000061,6514100
1792,9/19/17,UAL,57.54000092,5330100
1793,9/20/17,UAL,58.06000137,5521700
1794,9/21/17,UAL,58.52999878,4222900
1795,9/22/17,UAL,58.79999924,4279700
1796,9/25/17,UAL,59.43999863,4728100
1797,9/26/17,UAL,59.68000031,3977200
1798,9/27/17,UAL,60.91999817,4891300
1799,9/28/17,UAL,61.15999985,4063000
1800,9/29/17,UAL,60.88000107,3995500
1801,10/2/17,UAL,60.43000031,4460300
1802,10/3/17,UAL,64.13999939,6821700
1803,10/4/17,UAL,64.47000122,5469400
1804,10/5/17,UAL,64.31999969,4059900
1805,10/6/17,UAL,65.25,3979600
1806,10/9/17,UAL,64.69999695,2728800
1807,10/10/17,UAL,67.72000122,10299500
1808,10/11/17,UAL,67.40000153,6701100
1809,10/12/17,UAL,66.63999939,3431900
1810,10/13/17,UAL,67.56999969,4082100
1811,10/16/17,UAL,66.94999695,3901700
1812,10/17/17,UAL,67.51000214,4806900
1813,10/18/17,UAL,67.98999786,5309300
1814,10/19/17,UAL,59.77999878,29908900
1815,10/20/17,UAL,59.90000153,10397400
1816,10/23/17,UAL,59.09999847,6910600
1817,10/24/17,UAL,59.90999985,8758200
1818,10/25/17,UAL,59.91999817,6596500
1819,10/26/17,UAL,59.95000076,9846800
1820,10/27/17,UAL,60.25,4894500
1821,10/30/17,UAL,59.04000092,5278900
1822,10/31/17,UAL,58.47999954,5161700
1823,11/1/17,UAL,58.63999939,4799000
1824,11/2/17,UAL,58.27000046,3872100
1825,11/3/17,UAL,59.65000153,4924800
1826,11/6/17,UAL,59.91999817,3948900
1827,11/7/17,UAL,58.70999908,3681300
1828,11/8/17,UAL,58.91999817,2651400
1829,11/9/17,UAL,58.38999939,3571100
1830,11/10/17,UAL,58.52000046,3180000
1831,11/13/17,UAL,57.81000137,4480000
1832,11/14/17,UAL,57.20000076,5187700
1833,11/15/17,UAL,57.49000168,4940200
1834,11/16/17,UAL,58.68000031,3133300
1835,11/17/17,UAL,58.20000076,4260100
1836,11/20/17,UAL,58.75999832,3108400
1837,11/21/17,UAL,59.70999908,2871200
1838,11/22/17,UAL,59.68999863,1804600
1839,11/24/17,UAL,59.43000031,1196700
1840,11/27/17,UAL,59.09000015,2896300
1841,11/28/17,UAL,60.18999863,4149400
1842,11/29/17,UAL,62.09000015,6093300
1843,11/30/17,UAL,63.31999969,4993000
1844,12/1/17,UAL,62.56999969,4461900
1845,12/4/17,UAL,62.59000015,5054300
1846,12/5/17,UAL,62.20000076,2635100
1847,12/6/17,UAL,62.18999863,3078600
1848,12/7/17,UAL,63.52999878,3790500
1849,12/8/17,UAL,63.54999924,5162000
1850,12/11/17,UAL,64.23999786,4067600
1851,12/12/17,UAL,63.36000061,2827900
1852,12/13/17,UAL,63.02999878,3727300
1853,12/14/17,UAL,63.13000107,5827700
1854,12/15/17,UAL,63.75999832,6744300
1855,12/18/17,UAL,64.55999756,3710100
1856,12/19/17,UAL,64.43000031,3339400
1857,12/20/17,UAL,65.90000153,4566600
1858,12/21/17,UAL,67.27999878,4555000
1859,12/22/17,UAL,67.25,2154600
1860,12/26/17,UAL,67.34999847,2347300
1861,12/27/17,UAL,67.12000275,2939900
1862,12/28/17,UAL,67.54000092,2454400
1863,12/29/17,UAL,67.40000153,3079500
1864,1/2/18,UAL,68.94000244,3390600
1865,1/3/18,UAL,68.48999786,4590900
1866,1/4/18,UAL,69.26000214,3922900
1867,1/5/18,UAL,69.36000061,2675900
1868,1/8/18,UAL,68.51000214,4277900
1869,1/9/18,UAL,68.48000336,3057000
1870,1/10/18,UAL,73.08000183,9380400
1871,1/11/18,UAL,76.44999695,6913400
1872,1/12/18,UAL,78.40000153,4479300
1873,1/16/18,UAL,77.48999786,3912400
1874,1/17/18,UAL,76.58000183,2950400
1875,1/18/18,UAL,76.30000305,3442200
1876,1/19/18,UAL,76.5,3994600
1877,1/22/18,UAL,76.87000275,3010700
1878,1/23/18,UAL,77.97000122,5115800
1879,1/24/18,UAL,69.05000305,27117200
1880,1/25/18,UAL,66.08000183,16960300
1881,1/26/18,UAL,66.55999756,6503500
1882,1/29/18,UAL,65.77999878,5414800
1883,1/30/18,UAL,67.01000214,7802300
1884,1/31/18,UAL,67.81999969,6234800
1885,2/1/18,UAL,67.15000153,5603300
1886,2/2/18,UAL,65.68000031,4189800
1887,2/5/18,UAL,63.40000153,5433800
1888,2/6/18,UAL,63.95000076,4670800
1889,2/7/18,UAL,65.36000061,5694900
1890,2/8/18,UAL,63.36999893,4634300
1891,2/9/18,UAL,62.97999954,6070000
1892,2/12/18,UAL,64.13999939,3279800
1893,2/13/18,UAL,65.69999695,3151100
1894,2/14/18,UAL,65.68000031,2747600
1895,2/15/18,UAL,66.73999786,3722300
1896,2/16/18,UAL,66.51999664,3309700
1897,2/20/18,UAL,66.58999634,3391500
1898,2/21/18,UAL,67,3376100
1899,2/22/18,UAL,66.69999695,2534600
1900,2/23/18,UAL,67.56999969,2656700
